"No.","Time","Source","Destination","Protocol","Length","Info"
"14573","2022-01-19 22:42:13.078985","10.8.0.1","xx-fbcdn-shv-02-ort2.fbcdn.net","TLSv1.3","370","Application Data"
"14574","2022-01-19 22:42:13.079004","xx-fbcdn-shv-02-ort2.fbcdn.net","10.8.0.1","TCP","54","443  >  33990 [ACK] Seq=450413 Ack=5691 Win=65535 Len=0"
"14575","2022-01-19 22:42:13.079275","10.8.0.1","xx-fbcdn-shv-02-ort2.fbcdn.net","TLSv1.3","356","Application Data"
"14576","2022-01-19 22:42:13.079283","xx-fbcdn-shv-02-ort2.fbcdn.net","10.8.0.1","TCP","54","443  >  33990 [ACK] Seq=450413 Ack=5993 Win=65535 Len=0"
"14577","2022-01-19 22:42:13.116289","xx-fbcdn-shv-02-ort2.fbcdn.net","10.8.0.1","TLSv1.3","866","Application Data"
"14578","2022-01-19 22:42:13.153362","10.8.0.1","xx-fbcdn-shv-02-ort2.fbcdn.net","TCP","54","33990  >  443 [ACK] Seq=5993 Ack=451225 Win=65535 Len=0"
"14579","2022-01-19 22:42:13.234375","edge-star-shv-01-ort2.facebook.com","10.8.0.1","TCP","1432","443  >  55934 [PSH, ACK] Seq=240303 Ack=28670 Win=65535 Len=1378 [TCP segment of a reassembled PDU]"
"14580","2022-01-19 22:42:13.234857","10.8.0.1","edge-star-shv-01-ort2.facebook.com","TCP","54","55934  >  443 [ACK] Seq=28670 Ack=241681 Win=65535 Len=0"
"14581","2022-01-19 22:42:13.240104","edge-star-shv-01-ort2.facebook.com","10.8.0.1","TCP","56","443  >  55934 [PSH, ACK] Seq=241681 Ack=28670 Win=65535 Len=2 [TCP segment of a reassembled PDU]"
"14582","2022-01-19 22:42:13.240576","10.8.0.1","edge-star-shv-01-ort2.facebook.com","TCP","54","55934  >  443 [ACK] Seq=28670 Ack=241683 Win=65535 Len=0"
"14583","2022-01-19 22:42:13.240603","edge-star-shv-01-ort2.facebook.com","10.8.0.1","TLSv1.3","2810","Application Data, Application Data"
"14584","2022-01-19 22:42:13.240620","10.8.0.1","edge-star-shv-01-ort2.facebook.com","TCP","54","55934  >  443 [ACK] Seq=28670 Ack=244439 Win=65535 Len=0"
"14585","2022-01-19 22:42:13.281747","xx-fbcdn-shv-02-ort2.fbcdn.net","10.8.0.1","TLSv1.3","102","Application Data"
"14586","2022-01-19 22:42:13.282382","10.8.0.1","xx-fbcdn-shv-02-ort2.fbcdn.net","TCP","54","33990  >  443 [ACK] Seq=5993 Ack=451273 Win=65535 Len=0"
"14587","2022-01-19 22:42:13.286118","xx-fbcdn-shv-02-ort2.fbcdn.net","10.8.0.1","TLSv1.3","5566","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"14588","2022-01-19 22:42:13.286136","10.8.0.1","xx-fbcdn-shv-02-ort2.fbcdn.net","TCP","54","33990  >  443 [ACK] Seq=5993 Ack=456785 Win=65535 Len=0"
"14589","2022-01-19 22:42:13.292118","xx-fbcdn-shv-02-ort2.fbcdn.net","10.8.0.1","TCP","2810","443  >  33990 [PSH, ACK] Seq=456785 Ack=5993 Win=65535 Len=2756 [TCP segment of a reassembled PDU]"
"14590","2022-01-19 22:42:13.292127","10.8.0.1","xx-fbcdn-shv-02-ort2.fbcdn.net","TCP","54","33990  >  443 [ACK] Seq=5993 Ack=459541 Win=65535 Len=0"
"14591","2022-01-19 22:42:13.298291","xx-fbcdn-shv-02-ort2.fbcdn.net","10.8.0.1","TCP","8322","443  >  33990 [PSH, ACK] Seq=459541 Ack=5993 Win=65535 Len=8268 [TCP segment of a reassembled PDU]"
"14592","2022-01-19 22:42:13.298308","10.8.0.1","xx-fbcdn-shv-02-ort2.fbcdn.net","TCP","54","33990  >  443 [ACK] Seq=5993 Ack=467809 Win=65535 Len=0"
"14593","2022-01-19 22:42:13.304056","xx-fbcdn-shv-02-ort2.fbcdn.net","10.8.0.1","TLSv1.3","8322","Application Data, Application Data"
"14594","2022-01-19 22:42:13.304072","10.8.0.1","xx-fbcdn-shv-02-ort2.fbcdn.net","TCP","54","33990  >  443 [ACK] Seq=5993 Ack=476077 Win=65535 Len=0"
"14595","2022-01-19 22:42:13.310147","xx-fbcdn-shv-02-ort2.fbcdn.net","10.8.0.1","TCP","9700","443  >  33990 [PSH, ACK] Seq=476077 Ack=5993 Win=65535 Len=9646 [TCP segment of a reassembled PDU]"
"14596","2022-01-19 22:42:13.310177","edge-star-shv-01-ort2.facebook.com","10.8.0.1","TLSv1.3","114","Application Data"
"14597","2022-01-19 22:42:13.310182","10.8.0.1","xx-fbcdn-shv-02-ort2.fbcdn.net","TCP","54","33990  >  443 [ACK] Seq=5993 Ack=485723 Win=65535 Len=0"
"14598","2022-01-19 22:42:13.310223","xx-fbcdn-shv-02-ort2.fbcdn.net","10.8.0.1","TLSv1.3","16590","Application Data, Application Data, Application Data"
"14599","2022-01-19 22:42:13.310248","10.8.0.1","edge-star-shv-01-ort2.facebook.com","TCP","54","55934  >  443 [ACK] Seq=28670 Ack=244499 Win=65535 Len=0"
"14600","2022-01-19 22:42:13.310254","10.8.0.1","xx-fbcdn-shv-02-ort2.fbcdn.net","TCP","54","33990  >  443 [ACK] Seq=5993 Ack=502259 Win=65535 Len=0"
"14601","2022-01-19 22:42:13.334731","10.8.0.1","xx-fbcdn-shv-02-ort2.fbcdn.net","TLSv1.3","357","Application Data"
"14602","2022-01-19 22:42:13.334754","xx-fbcdn-shv-02-ort2.fbcdn.net","10.8.0.1","TCP","54","443  >  33990 [ACK] Seq=502259 Ack=6296 Win=65535 Len=0"
"14603","2022-01-19 22:42:13.354914","xx-fbcdn-shv-02-ort2.fbcdn.net","10.8.0.1","TLSv1.3","847","Application Data"
"14604","2022-01-19 22:42:13.354974","10.8.0.1","xx-fbcdn-shv-02-ort2.fbcdn.net","TCP","54","33990  >  443 [ACK] Seq=6296 Ack=503052 Win=65535 Len=0"
"14605","2022-01-19 22:42:13.402891","xx-fbcdn-shv-02-ort2.fbcdn.net","10.8.0.1","TLSv1.3","89","Application Data"
"14606","2022-01-19 22:42:13.403363","10.8.0.1","xx-fbcdn-shv-02-ort2.fbcdn.net","TCP","54","33990  >  443 [ACK] Seq=6296 Ack=503087 Win=65535 Len=0"
"14607","2022-01-19 22:42:13.403380","xx-fbcdn-shv-02-ort2.fbcdn.net","10.8.0.1","TLSv1.3","1432","Application Data"
"14608","2022-01-19 22:42:13.403471","10.8.0.1","xx-fbcdn-shv-02-ort2.fbcdn.net","TCP","54","33990  >  443 [ACK] Seq=6296 Ack=504465 Win=65535 Len=0"
"14609","2022-01-19 22:42:13.408244","xx-fbcdn-shv-02-ort2.fbcdn.net","10.8.0.1","TLSv1.3","6944","Application Data [TCP segment of a reassembled PDU]"
"14610","2022-01-19 22:42:13.408269","10.8.0.1","xx-fbcdn-shv-02-ort2.fbcdn.net","TCP","54","33990  >  443 [ACK] Seq=6296 Ack=511355 Win=65535 Len=0"
"14611","2022-01-19 22:42:13.414061","xx-fbcdn-shv-02-ort2.fbcdn.net","10.8.0.1","TCP","6944","443  >  33990 [PSH, ACK] Seq=511355 Ack=6296 Win=65535 Len=6890 [TCP segment of a reassembled PDU]"
"14612","2022-01-19 22:42:13.414077","10.8.0.1","xx-fbcdn-shv-02-ort2.fbcdn.net","TCP","54","33990  >  443 [ACK] Seq=6296 Ack=518245 Win=65535 Len=0"
"14613","2022-01-19 22:42:13.420273","xx-fbcdn-shv-02-ort2.fbcdn.net","10.8.0.1","TLSv1.3","16590","Application Data, Application Data"
"14614","2022-01-19 22:42:13.420300","10.8.0.1","xx-fbcdn-shv-02-ort2.fbcdn.net","TCP","54","33990  >  443 [ACK] Seq=6296 Ack=534781 Win=65535 Len=0"
"14615","2022-01-19 22:42:13.420349","xx-fbcdn-shv-02-ort2.fbcdn.net","10.8.0.1","TLSv1.3","22102","Application Data, Application Data, Application Data, Application Data, Application Data"
"14616","2022-01-19 22:42:13.420378","10.8.0.1","xx-fbcdn-shv-02-ort2.fbcdn.net","TCP","54","33990  >  443 [ACK] Seq=6296 Ack=556829 Win=65535 Len=0"
"14617","2022-01-19 22:42:13.420635","10.8.0.1","xx-fbcdn-shv-02-ort2.fbcdn.net","TLSv1.3","89","Application Data"
"14618","2022-01-19 22:42:13.420649","xx-fbcdn-shv-02-ort2.fbcdn.net","10.8.0.1","TCP","54","443  >  33990 [ACK] Seq=556829 Ack=6331 Win=65535 Len=0"
"14619","2022-01-19 22:42:13.426489","edge-star-shv-01-ort2.facebook.com","10.8.0.1","TCP","1316","443  >  55934 [PSH, ACK] Seq=244499 Ack=28670 Win=65535 Len=1262 [TCP segment of a reassembled PDU]"
"14620","2022-01-19 22:42:13.426532","10.8.0.1","edge-star-shv-01-ort2.facebook.com","TCP","54","55934  >  443 [ACK] Seq=28670 Ack=245761 Win=65535 Len=0"
"14621","2022-01-19 22:42:13.426554","edge-star-shv-01-ort2.facebook.com","10.8.0.1","TLSv1.3","1432","Application Data, Application Data"
"14622","2022-01-19 22:42:13.426582","10.8.0.1","edge-star-shv-01-ort2.facebook.com","TCP","54","55934  >  443 [ACK] Seq=28670 Ack=247139 Win=65535 Len=0"
"14623","2022-01-19 22:42:13.450925","10.8.0.1","xx-fbcdn-shv-02-ort2.fbcdn.net","TLSv1.3","361","Application Data"
"14624","2022-01-19 22:42:13.450944","xx-fbcdn-shv-02-ort2.fbcdn.net","10.8.0.1","TCP","54","443  >  33990 [ACK] Seq=556829 Ack=6638 Win=65535 Len=0"
"14625","2022-01-19 22:42:13.451932","10.8.0.1","xx-fbcdn-shv-02-ort2.fbcdn.net","TLSv1.3","366","Application Data"
"14626","2022-01-19 22:42:13.451941","xx-fbcdn-shv-02-ort2.fbcdn.net","10.8.0.1","TCP","54","443  >  33990 [ACK] Seq=556829 Ack=6950 Win=65535 Len=0"
"14627","2022-01-19 22:42:13.467828","xx-fbcdn-shv-02-ort2.fbcdn.net","10.8.0.1","TLSv1.3","1263","Application Data"
