"No.","Time","Source","Destination","Protocol","Length","Info"
"3629","49.905534","a23-77-218-147.deploy.static.akamaitechnologies.com","10.8.0.1","TCP","54","443  >  52148 [ACK] Seq=3825 Ack=101533 Win=65535 Len=0"
"3630","49.905538","10.8.0.1","a23-77-218-147.deploy.static.akamaitechnologies.com","TLSv1.3","590","Application Data [TCP segment of a reassembled PDU]"
"3631","49.905549","a23-77-218-147.deploy.static.akamaitechnologies.com","10.8.0.1","TCP","54","443  >  52148 [ACK] Seq=3825 Ack=102069 Win=65535 Len=0"
"3632","49.905554","10.8.0.1","a23-77-218-147.deploy.static.akamaitechnologies.com","TCP","590","52148  >  443 [ACK] Seq=102069 Ack=3825 Win=65535 Len=536 [TCP segment of a reassembled PDU]"
"3633","49.905564","a23-77-218-147.deploy.static.akamaitechnologies.com","10.8.0.1","TCP","54","443  >  52148 [ACK] Seq=3825 Ack=102605 Win=65535 Len=0"
"3634","49.905568","10.8.0.1","a23-77-218-147.deploy.static.akamaitechnologies.com","TCP","590","52148  >  443 [ACK] Seq=102605 Ack=3825 Win=65535 Len=536 [TCP segment of a reassembled PDU]"
"3635","49.905579","a23-77-218-147.deploy.static.akamaitechnologies.com","10.8.0.1","TCP","54","443  >  52148 [ACK] Seq=3825 Ack=103141 Win=65535 Len=0"
"3636","49.905583","10.8.0.1","a23-77-218-147.deploy.static.akamaitechnologies.com","TCP","590","52148  >  443 [ACK] Seq=103141 Ack=3825 Win=65535 Len=536 [TCP segment of a reassembled PDU]"
"3637","49.905591","a23-77-218-147.deploy.static.akamaitechnologies.com","10.8.0.1","TCP","54","443  >  52148 [ACK] Seq=3825 Ack=103677 Win=65535 Len=0"
"3638","49.905595","10.8.0.1","a23-77-218-147.deploy.static.akamaitechnologies.com","TCP","590","52148  >  443 [PSH, ACK] Seq=103677 Ack=3825 Win=65535 Len=536 [TCP segment of a reassembled PDU]"
"3639","49.905606","a23-77-218-147.deploy.static.akamaitechnologies.com","10.8.0.1","TCP","54","443  >  52148 [ACK] Seq=3825 Ack=104213 Win=65535 Len=0"
"3640","49.905610","10.8.0.1","a23-77-218-147.deploy.static.akamaitechnologies.com","TLSv1.3","546","Application Data"
